date,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
1967-01-31,0.003927,0.081603,0.06728200000000001,-0.029434000000000002,0.018866,-0.022469000000000003
1967-02-28,0.0037430000000000002,0.007201999999999999,0.016918,-0.002064,0.035317,0.025811999999999998
1967-03-31,0.003693,0.039691000000000004,0.019517,-0.016933,0.018876,-0.014789000000000002
1967-04-30,0.0033439999999999998,0.038265,-0.007446,-0.029519000000000004,0.010983,-0.022351
1967-05-31,0.003126,-0.042419000000000005,0.029131999999999998,0.024686,0.005234,0.0027489999999999997
1967-06-30,0.002674,0.024228999999999997,0.06235,-0.0217,0.0029449999999999997,-0.0045179999999999994
1967-07-31,0.0031530000000000004,0.046036,0.030118999999999996,0.023713,-0.007125,-0.001554
1967-08-31,0.0032400000000000003,-0.009522000000000001,0.0027960000000000003,0.018169,-0.0067800000000000004,-0.000121
1967-09-30,0.0031769999999999997,0.031109,0.017932999999999998,-0.0044269999999999995,0.00764,-0.0059570000000000005
1967-10-31,0.003649,-0.031082000000000002,0.007602,-0.024696,0.033736,0.0019470000000000002
1967-11-30,0.003416,0.004486,0.001462,-0.027052,0.007948,0.002268
1967-12-31,0.003565,0.030133999999999998,0.045301,0.003024,0.008415,0.015013
1968-01-31,0.003934,-0.040263999999999994,0.053829,0.047175,-0.027611,0.011872
1968-02-29,0.003849,-0.037473,-0.015916,0.027511999999999998,-0.003786,0.033638
1968-03-31,0.003977,0.001139,-0.022591999999999998,-0.011343,0.016762,0.011894
1968-04-30,0.004263,0.089885,0.053526,-0.026056,0.037654,-0.019498
1968-05-31,0.004672,0.022369,0.06697700000000001,-0.023165,0.0196,-0.003907
1968-06-30,0.004436,0.007090999999999999,-0.004317,0.024451,-0.00477,-0.000139
1968-07-31,0.00479,-0.026814,-0.011637999999999999,0.027644000000000002,-0.02101,0.033461
1968-08-31,0.004476,0.013562000000000001,0.021609,0.00369,-0.007607,0.015628
1968-09-30,0.004203,0.040251,0.014565,-0.005757,-0.034236,-0.011964999999999998
1968-10-31,0.004394,0.004647,-0.006765,0.026934,0.006051,0.025335
1968-11-30,0.004457,0.054044999999999996,0.02818,-0.013500000000000002,-0.004084,-0.009061
1968-12-31,0.004249,-0.038121999999999996,0.031692,0.025891,-0.0076690000000000005,-0.008123
1969-01-31,0.005024999999999999,-0.011736,-0.0030620000000000005,0.011287,-0.000599,0.0048389999999999996
1969-02-28,0.004619,-0.058259,-0.038896,0.008468,0.010708,0.023862
1969-03-31,0.004802,0.025703999999999998,-0.00329,0.0043419999999999995,0.019151,0.025092
1969-04-30,0.004859,0.015667,-0.001529,0.005729,0.020249000000000003,-0.002396
1969-05-31,0.005215,-0.00017500000000000003,0.003868,0.014177,-0.0006320000000000001,0.000143
1969-06-30,0.005137,-0.07252399999999999,-0.047110000000000006,-0.006272,0.034035,0.026999
1969-07-31,0.005520000000000001,-0.070692,-0.029302,0.019971000000000003,0.020585,0.034093
1969-08-31,0.005889999999999999,0.045599999999999995,0.010624,-0.025157,0.004656,-0.021044
1969-09-30,0.005856,-0.028446,0.007009,0.000668,0.020461,0.027936000000000002
1969-10-31,0.005724,0.04991399999999999,0.027812,-0.015403,-0.010961,-0.012450000000000001
1969-11-30,0.005508999999999999,-0.037673,-0.020346000000000003,0.0018679999999999999,0.027250999999999997,0.023591
