pair,entry,exit,days,side,entry_z,exit_z,pnl,reason
HDFCBANK/MARUTI,2016-03-31,2016-05-16,29,-1,2.001589599311799,3.6712144969101517,-0.04503982456684165,stop
HDFCBANK/MARUTI,2016-05-17,2016-07-07,36,-1,3.215479927847085,3.5674757003655606,-0.012652149817127912,stop
HDFCBANK/MARUTI,2016-07-08,2016-07-18,6,-1,3.250577842531737,3.54549849902327,-0.011249228267355225,stop
HDFCBANK/MARUTI,2016-07-19,2016-07-20,1,-1,3.2496369708779658,3.6083541272098887,-0.012817363221017366,stop
HDFCBANK/MARUTI,2016-07-27,2016-10-25,59,-1,3.45151333071634,0.49205821192772004,0.06874419485672059,target
HDFCBANK/MARUTI,2016-11-10,2016-12-14,23,-1,2.188802312201259,0.3683673574051754,0.04074677593011676,target
TATACONSUM/HINDALCO,2016-02-11,2016-02-16,3,1,-3.310436133296333,-3.907159952916749,-0.027645988200967798,stop
TATACONSUM/HINDALCO,2016-02-19,2016-02-26,5,1,-3.307933944806842,-3.8263419568638737,-0.024542618433072375,stop
TATACONSUM/HINDALCO,2016-03-01,2016-03-03,2,1,-3.089635259667478,-3.5617849760288505,-0.022709570918876803,stop
TATACONSUM/HINDALCO,2016-03-04,2016-06-06,60,1,-2.8843653164590397,-3.2621439702129815,-0.01896998996106032,time
TATACONSUM/HINDALCO,2016-06-06,2016-08-31,60,1,-3.2621439702129815,-1.5647162595933342,0.05283988352110728,time
TATACONSUM/HINDALCO,2016-11-02,2016-11-04,2,1,-2.296671155562817,-3.6309987983272247,-0.056874537029714366,stop
TATACONSUM/HINDALCO,2017-02-02,2017-02-14,8,1,-2.9161823276084813,-2.2428995532776534,0.022679740299069537,eow
KOTAKBANK/HDFCBANK,2016-07-21,2016-10-20,60,1,-2.132329716793372,-2.4139252032023895,-0.010059134111051672,time
KOTAKBANK/HDFCBANK,2016-10-20,2017-01-16,60,1,-2.4139252032023895,-3.3205993166125767,-0.02510112289910368,time
KOTAKBANK/HDFCBANK,2017-01-16,2017-02-03,13,1,-3.3205993166125767,-3.7559948355684667,-0.02042594070172382,stop
KOTAKBANK/HDFCBANK,2017-02-07,2017-02-08,1,1,-3.47057736907975,-3.5862941483252695,-0.006489896032385738,stop
KOTAKBANK/HDFCBANK,2017-02-09,2017-02-14,3,1,-3.3689652031113724,-3.125866434110852,0.0012307942232657049,eow
GRASIM/POWERGRID,2016-04-08,2016-05-11,20,-1,2.110368791281082,3.5530602262234794,-0.03969757437056201,stop
GRASIM/POWERGRID,2016-05-12,2016-07-15,45,-1,3.2100301620726954,3.538361355176358,-0.012124139992874646,stop
GRASIM/POWERGRID,2016-07-19,2016-07-21,2,-1,3.0162574294273754,4.096598149578336,-0.03073166435252011,stop
GRASIM/POWERGRID,2016-07-25,2016-08-05,9,-1,3.202696251913427,4.172311322492653,-0.027991898235814827,stop
GRASIM/POWERGRID,2016-08-10,2016-08-22,7,-1,2.5424435074891045,0.15064836389704472,0.05518194490489638,target
GRASIM/POWERGRID,2016-09-16,2016-10-07,15,-1,2.402373512659462,3.5134246101712545,-0.03149155378780315,stop
GRASIM/POWERGRID,2016-10-10,2016-11-09,19,-1,3.177679004431872,0.20110458895093938,0.06965156816806459,target
GRASIM/POWERGRID,2016-11-15,2016-12-08,17,1,-2.2514775517159493,-0.3819508645276499,0.04225907268682124,target
GRASIM/POWERGRID,2016-12-16,2017-01-30,30,1,-2.186123504335447,-0.4687794155690784,0.03849350681910069,target
KOTAKBANK/INDUSINDBK,2016-05-13,2016-08-08,60,1,-2.205216856473086,-2.5236260147513168,-0.01275786236250271,time
KOTAKBANK/INDUSINDBK,2016-08-08,2016-11-08,60,1,-2.5236260147513168,-1.8007340350204037,0.008851741426472767,time
KOTAKBANK/INDUSINDBK,2016-12-09,2017-01-09,21,1,-2.0206119569881653,-3.6734929335280078,-0.04946258710776666,stop
KOTAKBANK/INDUSINDBK,2017-01-25,2017-02-01,4,1,-2.947522388383751,-3.954030066864324,-0.031684052062448016,stop
ASIANPAINT/HDFCBANK,2016-02-11,2016-04-22,45,-1,2.2791640648731906,0.34448991106788496,0.04863903202899948,target
ASIANPAINT/HDFCBANK,2016-08-03,2016-11-03,60,-1,2.337927091592742,0.4997479499535192,0.04601357490690022,time
ASIANPAINT/HDFCBANK,2016-11-15,2016-11-23,6,1,-2.069814095138175,0.015213702225900858,0.05272988642088767,target
KOTAKBANK/ASIANPAINT,2016-02-23,2016-04-28,41,1,-2.358917371118677,-0.4498879858874094,0.054242669040897404,target
KOTAKBANK/ASIANPAINT,2016-05-17,2016-07-28,51,1,-2.1066470906918005,-3.936830843381881,-0.05983716385750833,stop
KOTAKBANK/ASIANPAINT,2016-07-29,2016-08-01,1,1,-3.454460154092,-3.769822503848334,-0.01362140504850972,stop
KOTAKBANK/ASIANPAINT,2016-08-17,2016-09-06,13,1,-3.401734643913271,-3.737600223529675,-0.014246939071321907,stop
KOTAKBANK/ASIANPAINT,2016-09-08,2016-09-20,7,1,-3.392256643542121,-3.64952950972162,-0.011849150209010699,stop
KOTAKBANK/ASIANPAINT,2016-10-24,2016-11-11,13,1,-3.186579103303615,0.06300098856160286,0.09514159482121709,target
GRASIM/TITAN,2016-03-28,2016-05-17,33,-1,2.572864953127956,3.557704269561837,-0.036475244848062555,stop
GRASIM/TITAN,2016-05-18,2016-05-24,4,-1,3.468949607754857,3.661968663873022,-0.010364836378057091,stop
GRASIM/TITAN,2016-06-14,2016-06-15,1,-1,3.4366315860203285,3.6316157327758702,-0.01042963557781751,stop
GRASIM/TITAN,2016-06-16,2016-06-28,8,-1,3.3698019654579645,3.509772072284158,-0.008615538204800464,stop
GRASIM/TITAN,2016-06-29,2016-06-30,1,-1,3.3706735984150757,3.856601900603542,-0.02002356884909509,stop
GRASIM/TITAN,2016-07-05,2016-07-11,3,-1,3.472542458230051,3.5569210688983515,-0.006782399113912968,stop
GRASIM/TITAN,2016-08-16,2016-08-18,2,-1,3.176781349517767,3.9426887079414974,-0.029255926099507345,stop
GRASIM/TITAN,2016-08-22,2016-08-24,2,-1,3.296314756637775,3.5490305638878827,-0.01233334695363385,stop
GRASIM/TITAN,2016-08-26,2016-08-30,2,-1,3.3413018720964502,3.88637827206092,-0.021973987486450186,stop
GRASIM/TITAN,2016-09-01,2016-09-08,4,-1,3.4000580246315515,3.6475933598393167,-0.012162520002276224,stop
KOTAKBANK/SHREECEM,2016-07-07,2016-10-04,60,1,-2.144060227168876,-2.7350181311706776,-0.02496501769873903,time
KOTAKBANK/SHREECEM,2016-10-04,2016-11-15,26,1,-2.7350181311706776,-0.2475768917016834,0.08909231440052509,target
KOTAKBANK/SHREECEM,2016-11-28,2017-02-14,55,1,-2.021827707470387,-1.047130839557253,0.030578667868434682,eow
ASIANPAINT/INDUSINDBK,2016-02-24,2016-03-21,17,-1,2.2449283513077556,0.28016305247298934,0.06457295025349681,target
ASIANPAINT/INDUSINDBK,2016-08-03,2016-11-02,59,-1,2.0987053638944726,0.42147760386438193,0.054537503599303594,target
ASIANPAINT/BAJFINANCE,2016-03-23,2016-05-25,40,1,-2.0128984403014316,-0.03795300578915174,0.07685670510428369,target
ASIANPAINT/BAJFINANCE,2016-11-15,2017-02-08,60,1,-2.353171048175054,-2.3023098891435207,-0.0019176813368057839,time
ASIANPAINT/BAJFINANCE,2017-02-08,2017-02-14,4,1,-2.3023098891435207,-2.663531291112189,-0.018592485180964798,eow
SHREECEM/BPCL,2016-11-15,2017-02-08,60,1,-2.465467703637014,-2.445241811060241,-0.003194563018616716,time
SHREECEM/BPCL,2017-02-08,2017-02-14,4,1,-2.445241811060241,-2.4965170998958057,-0.012491541538293623,eow
ULTRACEMCO/SHREECEM,2016-09-02,2016-11-15,46,-1,2.0967844201570807,0.2638382051555581,0.06289725784604402,target
SHREECEM/MARUTI,2016-03-08,2016-04-07,20,-1,2.518463015009263,3.6485162199481374,-0.04576439375534952,stop
SHREECEM/MARUTI,2016-04-12,2016-04-20,3,-1,3.466807480061725,3.670515781013203,-0.01152863109010061,stop
SHREECEM/MARUTI,2016-04-21,2016-05-12,15,-1,3.3250912039975797,3.5292648505798643,-0.011545829287559085,stop
SHREECEM/MARUTI,2016-05-16,2016-06-24,29,-1,3.3032264668919056,3.6058433363730353,-0.015184084111070084,stop
SHREECEM/MARUTI,2016-07-28,2016-08-02,3,-1,3.434235774297388,3.508845871570211,-0.006757432541236468,stop
SHREECEM/MARUTI,2016-08-04,2016-08-09,3,-1,3.3969751086672173,3.617005723570041,-0.012131869542841938,stop
SHREECEM/MARUTI,2016-08-10,2016-08-12,2,-1,3.3510824450528416,3.66900924086923,-0.015749906843165414,stop
SHREECEM/MARUTI,2016-08-30,2016-11-17,51,-1,3.289604462343416,0.2898336419129061,0.10686523109948921,target
SHREECEM/MARUTI,2016-11-25,2016-12-16,15,-1,2.311933148437892,0.23277108179393174,0.07284146450184224,target
ASIANPAINT/BAJAJFINSV,2016-06-01,2016-06-27,18,-1,2.156396017751303,0.14783015257005527,0.09607007850999597,target
ASIANPAINT/BAJAJFINSV,2016-10-28,2017-01-24,60,1,-2.067921381461174,-2.6052804678137487,-0.03077211979528994,time
ASIANPAINT/BAJAJFINSV,2017-01-24,2017-02-06,8,1,-2.6052804678137487,-3.700885531299483,-0.06310656650112785,stop
ASIANPAINT/BAJAJFINSV,2017-02-09,2017-02-10,1,1,-3.2668754358757646,-3.50359923532014,-0.01579397181154699,stop
COALINDIA/AXISBANK,2016-05-03,2016-07-21,56,1,-2.0166418420643137,-0.3926459528713143,0.06972236486065381,target
TCS/HEROMOTOCO,2016-07-08,2016-09-08,42,1,-2.202426270130423,-4.3528503749461604,-0.10075644067717457,stop
TCS/HEROMOTOCO,2016-09-20,2016-09-22,2,1,-3.3284541879170155,-3.686215631518549,-0.02009716140034523,stop
TCS/HEROMOTOCO,2016-09-26,2016-10-04,6,1,-3.353102038442295,-3.5427104528941267,-0.012531263792903497,stop
TCS/HEROMOTOCO,2016-10-06,2016-10-07,1,1,-3.4379613950331183,-3.5392977642881,-0.008559540780027025,stop
TCS/HEROMOTOCO,2016-10-17,2016-11-07,14,1,-3.35158363952275,-3.5964736841546143,-0.015018612106696212,stop
TCS/HEROMOTOCO,2016-11-11,2016-12-05,15,1,-3.2256838901185403,-3.6299989919414197,-0.02219180229462831,stop
TCS/HEROMOTOCO,2016-12-12,2016-12-13,1,1,-3.4740061364611012,-3.509468718648514,-0.0055956076859406114,stop
TCS/HEROMOTOCO,2016-12-14,2017-02-01,34,1,-3.299581588625242,-3.898795933904119,-0.03096112228376261,stop
TCS/HEROMOTOCO,2017-02-02,2017-02-14,8,1,-3.4982325900245543,-2.2853779841060353,0.05057132593742421,eow
SHREECEM/HDFCBANK,2017-02-16,2017-02-17,1,1,-2.3304284771293062,-3.5511097201703414,-0.028978503082362612,stop
SHREECEM/HDFCBANK,2017-02-22,2017-03-20,16,1,-3.1939018607449277,-4.130426484684007,-0.023163875368063087,stop
SHREECEM/HDFCBANK,2017-03-27,2017-03-30,3,1,-3.0949860216417444,-3.5421873866137945,-0.013150972653239994,stop
SHREECEM/HDFCBANK,2017-03-31,2017-04-21,13,1,-3.19001489095725,-3.8527976956034995,-0.017562363166611528,stop
SHREECEM/HDFCBANK,2017-04-25,2017-04-27,2,1,-3.334271806762094,-3.71789445013543,-0.011849976752401679,stop
SHREECEM/HDFCBANK,2017-04-28,2017-05-17,12,1,-3.4136025896470334,-3.9170764067688095,-0.014302462141168868,stop
HDFCBANK/INDUSINDBK,2017-02-20,2017-04-24,41,-1,2.63740971679801,4.416753818460949,-0.03126351573827687,stop
HCLTECH/CIPLA,2017-05-23,2017-08-17,60,-1,2.0195763346915623,1.6696855378051887,0.00954535639902791,time
HCLTECH/CIPLA,2017-08-23,2017-10-30,45,-1,2.049961279926201,0.2112672864042604,0.06718153913346502,target
HCLTECH/CIPLA,2017-12-15,2018-01-24,27,-1,2.0650456151570293,3.78264392191472,-0.07049355005171895,stop
HCLTECH/CIPLA,2018-02-06,2018-02-20,9,-1,3.449800488625327,2.0156378576066096,0.05152087721136804,eow
KOTAKBANK/EICHERMOT,2017-04-27,2017-07-24,60,-1,2.0826580328651287,2.608851829491829,-0.022478838483424357,time
KOTAKBANK/EICHERMOT,2017-07-24,2017-10-18,59,-1,2.608851829491829,3.597623636045179,-0.0370737950439192,stop
KOTAKBANK/EICHERMOT,2017-10-19,2018-01-15,60,-1,3.2911451469255146,3.712454462116308,-0.018795512293915986,stop
KOTAKBANK/EICHERMOT,2018-01-17,2018-01-18,1,-1,3.4242406203269655,3.8697435269925453,-0.019645141217826977,stop
TCS/AXISBANK,2017-06-06,2017-06-12,4,-1,2.05033853362621,0.44158506848232054,0.05987241479150596,target
TCS/AXISBANK,2017-10-23,2018-01-16,60,-1,2.0716590483683395,2.9876428459273745,-0.04036734796699045,time
TCS/AXISBANK,2018-01-16,2018-01-19,3,-1,2.9876428459273745,3.514606067524496,-0.05614513295828524,stop
TCS/SUNPHARMA,2017-02-16,2017-05-18,60,-1,2.133340906239738,2.800463548779822,-0.02773927932723492,time
TCS/SUNPHARMA,2017-05-18,2017-05-24,4,-1,2.800463548779822,3.606045349188875,-0.05683908181613447,stop
TCS/SUNPHARMA,2017-06-15,2017-06-16,1,-1,3.424842494326389,3.5420561612817187,-0.008170999158756152,stop
TCS/SUNPHARMA,2017-06-22,2017-07-11,12,-1,3.3622530474145735,3.685833684375005,-0.015514481200099269,stop
TCS/SUNPHARMA,2017-07-12,2017-07-21,7,-1,3.4040911204056474,3.646784595767501,-0.012636145492792558,stop
ULTRACEMCO/SHREECEM,2017-05-17,2017-08-10,60,-1,2.2965692948242578,0.6613329632990612,0.052747103184722435,time
ULTRACEMCO/SHREECEM,2017-10-25,2018-01-18,60,-1,2.016375042943805,2.297701288502079,-0.013762778124172486,time
ULTRACEMCO/SHREECEM,2018-01-18,2018-02-20,21,-1,2.297701288502079,1.9741385343446127,0.014925592521883609,eow
SHREECEM/INDUSINDBK,2017-06-23,2017-08-23,41,1,-2.204496572503158,-3.73527811639088,-0.05502758237103324,stop
SHREECEM/INDUSINDBK,2017-08-28,2017-09-01,4,1,-3.4021080530983308,-3.5113851356606203,-0.007642678704860765,stop
SHREECEM/INDUSINDBK,2017-09-04,2017-09-11,5,1,-3.2438860808272305,-3.6150111544609853,-0.016371206943550393,stop
SHREECEM/INDUSINDBK,2017-09-12,2017-09-22,8,1,-3.068938113534809,-3.710952822479383,-0.025401132365943605,stop
SHREECEM/INDUSINDBK,2017-09-26,2017-11-21,38,1,-3.426860370696835,-3.7554705469220275,-0.014954001178186078,stop
SHREECEM/INDUSINDBK,2017-11-22,2017-11-23,1,1,-3.4720290116747927,-3.5316736757336553,-0.005988215118224332,stop
SHREECEM/INDUSINDBK,2017-12-07,2017-12-08,1,1,-3.4876727652317134,-3.7705674970532796,-0.013430107312174405,stop
SHREECEM/INDUSINDBK,2017-12-13,2018-01-25,30,1,-3.1551819183792036,-3.5508521209782247,-0.017189402456217306,stop
TCS/M&M,2017-11-09,2017-12-14,25,-1,2.012986727019079,0.2953262411704031,0.05788990683071256,target
TCS/M&M,2018-01-17,2018-01-24,5,-1,2.20221997422208,3.88607219397942,-0.06467174383765366,stop
TCS/M&M,2018-01-31,2018-02-02,2,-1,3.42473261124727,3.585728641734694,-0.009800930631560862,stop
TCS/M&M,2018-02-05,2018-02-20,10,-1,3.4001157593489695,3.057530541688949,0.008343863864390141,eow
BPCL/BAJAJFINSV,2017-03-02,2017-05-26,57,1,-2.2596277092100587,-0.3638707165948439,0.08403730320949115,target
BPCL/BAJAJFINSV,2017-06-16,2017-09-13,60,1,-2.0752148204788585,-3.732320809231167,-0.08095455849581115,stop
BPCL/BAJAJFINSV,2017-09-19,2017-09-20,1,1,-3.4517784119420787,-3.6725190011341384,-0.01425100065939046,stop
BPCL/BAJAJFINSV,2017-09-21,2017-09-26,3,1,-3.4275057805020657,-3.5332821795436824,-0.00891216382221495,stop
BPCL/BAJAJFINSV,2017-09-27,2017-10-03,3,1,-3.442882552099257,-3.570876625905148,-0.009943933282884603,stop
BPCL/BAJAJFINSV,2017-10-04,2017-12-29,60,1,-3.2975696187485073,-2.4620053735602063,0.034802875627626545,time
BPCL/BAJAJFINSV,2017-12-29,2018-02-12,30,1,-2.4620053735602063,-3.6956892324698627,-0.06605938059357278,stop
BPCL/BAJAJFINSV,2018-02-15,2018-02-19,2,1,-3.311469204584824,-3.5374819789161918,-0.014495836344288159,stop
TCS/TITAN,2017-04-05,2017-05-25,34,1,-2.2004265884768546,-0.034576984027315814,0.0766427935974683,target
TCS/TITAN,2017-06-15,2017-09-12,60,1,-2.2749993754177003,-3.156317191947095,-0.036814804234855725,time
TCS/TITAN,2017-09-12,2017-11-24,51,1,-3.156317191947095,-3.500377992596036,-0.010888223459768458,stop
TCS/TITAN,2017-11-28,2017-11-29,1,1,-3.421537293108314,-3.6205507011339995,-0.011410023832482593,stop
TCS/TITAN,2017-12-06,2017-12-07,1,1,-3.3977430006279707,-3.76697511414227,-0.017747911701033278,stop
TCS/TITAN,2018-01-10,2018-01-15,3,1,-3.39100217534367,-3.8229390570973543,-0.020082647996811816,stop
TCS/TITAN,2018-01-16,2018-02-01,11,1,-2.8576176246300045,-0.43404493852773135,0.08623880120405679,target
ULTRACEMCO/UPL,2017-11-06,2018-01-31,60,-1,2.034201843600346,1.979229652920255,-0.001394467865548303,time
HINDUNILVR/KOTAKBANK,2017-07-12,2017-09-18,46,-1,2.0143244350475227,3.651104074040037,-0.05327267958359484,stop
HINDUNILVR/KOTAKBANK,2017-09-19,2017-10-25,24,-1,3.414804183581314,3.6179920833288035,-0.010116652505332658,stop
HINDUNILVR/KOTAKBANK,2017-10-27,2017-11-09,9,-1,3.1837242082538495,3.507651271012412,-0.01375131532157988,stop
HINDUNILVR/KOTAKBANK,2017-11-20,2017-11-21,1,-1,3.389473140178342,3.5715880765210413,-0.009482284048526562,stop
HINDUNILVR/KOTAKBANK,2017-11-24,2017-11-29,3,-1,3.386717302239147,3.5995223892027637,-0.010406162817476725,stop
HINDUNILVR/KOTAKBANK,2017-12-01,2017-12-04,1,-1,3.472139879090749,3.8538622493219044,-0.015491152254232886,stop
COALINDIA/LT,2017-04-06,2017-05-23,31,1,-2.0534100152869716,-3.5297918799705905,-0.05718509453452355,stop
COALINDIA/LT,2017-09-29,2017-11-10,28,1,-3.4434049566736893,-3.823404976144811,-0.017689098628303423,stop
COALINDIA/LT,2018-01-09,2018-01-16,5,1,-3.3311188666890015,-3.9556512411854596,-0.026498117981544486,stop
COALINDIA/LT,2018-02-14,2018-02-20,4,1,-3.4187603437770755,-2.6258107843479714,0.024565168868680976,eow
TCS/HINDUNILVR,2017-06-23,2017-09-20,60,1,-2.1195769816285632,-1.894176699183485,0.004780562769112015,time
TCS/HINDUNILVR,2017-10-05,2017-11-07,22,1,-2.0206958338921703,-0.14886939410242234,0.06891778594581835,target
TCS/HINDUNILVR,2018-01-24,2018-02-20,17,-1,2.299891746737599,1.0121631556731365,0.0461640086727781,eow
ULTRACEMCO/HDFCBANK,2017-05-29,2017-07-27,42,1,-2.327123262346365,-3.961371645090524,-0.05450792230624641,stop
ULTRACEMCO/HDFCBANK,2017-09-05,2017-09-08,3,1,-3.430051691325101,-3.542266912096134,-0.0074681127496450655,stop
ULTRACEMCO/HDFCBANK,2017-10-25,2017-11-20,18,1,-2.421942799903275,-3.8499448433693604,-0.04813369291113332,stop
ULTRACEMCO/HDFCBANK,2017-12-13,2017-12-14,1,1,-3.3453992028329007,-3.516397587169679,-0.009284859512036734,stop
ULTRACEMCO/HDFCBANK,2018-01-04,2018-01-18,10,1,-3.417372082840885,-3.818806866013671,-0.016406704546019096,stop
M&M/TITAN,2017-03-20,2017-06-15,60,1,-2.063264119961851,-2.071579182565548,-0.004300104744117532,time
M&M/TITAN,2017-06-15,2017-08-07,36,1,-2.071579182565548,-3.6204943220426418,-0.06654583453394425,stop
M&M/TITAN,2017-10-26,2017-10-30,2,1,-3.4306168401974206,-4.000523245068196,-0.024568890933985777,stop
ICICIBANK/SBIN,2017-03-31,2017-05-23,34,1,-2.3780388575776774,-0.3224199957014253,0.06017272432802516,target
ICICIBANK/SBIN,2018-01-15,2018-02-20,24,-1,2.1591313121465623,3.0493006064056267,-0.03178948460981706,eow
SHREECEM/ULTRACEMCO,2019-02-04,2019-02-27,16,-1,2.0552913823392185,0.26815115713923393,0.042599267288255895,target
KOTAKBANK/HDFCBANK,2018-04-11,2018-04-26,11,-1,2.082515162608498,3.7353118099302565,-0.03127057295433977,stop
KOTAKBANK/HDFCBANK,2018-08-16,2018-08-17,1,-1,3.4478306873288243,3.9254165887438943,-0.011880002169419413,stop
KOTAKBANK/HDFCBANK,2018-08-23,2018-08-24,1,-1,3.4606120613149907,3.77486946964897,-0.00918513853128928,stop
KOTAKBANK/HDFCBANK,2018-09-10,2018-09-12,2,-1,3.252767796654875,3.8242248147931175,-0.013428843123962728,stop
KOTAKBANK/HDFCBANK,2018-09-21,2018-10-01,6,-1,2.9019507333641985,0.2984562281215103,0.038956758749778345,target
KOTAKBANK/HDFCBANK,2018-10-12,2018-12-07,37,-1,2.362517282898095,4.006407678981468,-0.031123622889708075,stop
KOTAKBANK/HDFCBANK,2018-12-11,2018-12-13,2,-1,2.88962141607454,3.6636027703059084,-0.016770424613377348,stop
KOTAKBANK/HDFCBANK,2018-12-14,2019-01-22,26,-1,3.4973398497966866,3.994621411781595,-0.012204973755805168,stop
KOTAKBANK/HDFCBANK,2019-01-30,2019-01-31,1,-1,3.3009352296093604,3.685022700444858,-0.010337310407326867,stop
KOTAKBANK/HDFCBANK,2019-02-22,2019-02-27,3,-1,3.042835459273492,2.412794689928181,0.00639545475390569,eow
HEROMOTOCO/BAJFINANCE,2018-05-17,2018-07-02,32,1,-2.042847998275128,-3.550883124777181,-0.06081478917355306,stop
HEROMOTOCO/BAJFINANCE,2018-07-03,2018-07-16,9,1,-3.4268047049906696,-3.537299283679441,-0.008162851436746641,stop
HEROMOTOCO/BAJFINANCE,2018-07-17,2018-07-19,2,1,-3.169376927132032,-3.5208940943686273,-0.01724330806123611,stop
ICICIBANK/LT,2018-03-23,2018-04-02,4,1,-2.0634836619056447,-3.7425427466584837,-0.05560014098139848,stop
ICICIBANK/LT,2018-04-03,2018-05-02,20,1,-3.14681457001307,-3.5282511841266446,-0.015722150365318956,stop
ICICIBANK/LT,2018-05-03,2018-07-26,60,1,-2.9402314168408488,-1.7023518346264366,0.03404199717585374,time
ICICIBANK/LT,2018-10-29,2018-12-13,31,-1,2.188632653150752,0.3154675760916581,0.05356532508914641,target
ICICIBANK/LT,2019-01-08,2019-02-27,35,-1,2.2452235037068977,1.7164850603779553,0.012248968523984192,eow
HCLTECH/ADANIPORTS,2018-03-27,2018-04-20,16,-1,2.0815514374076636,3.6395746399659386,-0.0648033395620142,stop
HCLTECH/ADANIPORTS,2018-04-24,2018-04-25,1,-1,3.4743223459399157,3.6086594750179883,-0.00924263442399826,stop
HCLTECH/ADANIPORTS,2018-04-27,2018-05-07,5,-1,2.9447636451015518,0.48918496823039365,0.09183129690615398,target
HCLTECH/ADANIPORTS,2018-07-10,2018-09-04,38,-1,2.206202604928001,4.068194407861712,-0.07666600373445419,stop
HCLTECH/ADANIPORTS,2018-10-12,2018-10-17,3,-1,3.084819741665005,4.0278903297227755,-0.04080422801308086,stop
HCLTECH/ADANIPORTS,2018-10-19,2018-10-25,4,-1,2.6669292094796213,3.7901185892557603,-0.04783353543056269,stop
HCLTECH/ADANIPORTS,2018-10-26,2018-10-30,2,-1,3.035865382569865,3.533663590957148,-0.02342704925589985,stop
HCLTECH/ADANIPORTS,2018-11-02,2018-11-05,1,-1,3.3444915860777846,3.7326423164969684,-0.01914795198439201,stop
HCLTECH/ADANIPORTS,2018-11-14,2018-11-19,3,-1,3.2200387016866934,3.7713896340140622,-0.02551699531886796,stop
HCLTECH/ADANIPORTS,2018-11-20,2018-11-28,5,-1,3.086106273984585,3.601488791284261,-0.024113293660994788,stop
HCLTECH/ADANIPORTS,2018-11-29,2018-12-05,4,-1,2.9552241287365604,3.615566044465542,-0.029770472264580107,stop
HCLTECH/ADANIPORTS,2018-12-06,2019-01-30,38,-1,3.023925650461084,3.5447465198670303,-0.024325530532199303,stop
HCLTECH/ADANIPORTS,2019-01-31,2019-02-01,1,-1,3.2739898388798654,4.036779121913651,-0.03376857835904654,stop
KOTAKBANK/GRASIM,2018-03-12,2018-04-12,21,-1,2.2622776792068353,3.530244611917298,-0.03729589847046259,stop
KOTAKBANK/GRASIM,2018-04-19,2018-04-23,2,-1,3.429210118204611,3.9855067729925904,-0.01860794951307097,stop
ICICIBANK/ADANIPORTS,2018-08-09,2018-10-22,46,-1,2.1887500871019605,3.727454047828027,-0.06467754623928315,stop
ICICIBANK/ADANIPORTS,2018-10-23,2018-10-24,1,-1,3.412511307367096,3.5191576496736756,-0.008205512256889414,stop
ICICIBANK/ADANIPORTS,2018-11-22,2018-11-26,1,-1,3.3870638165359863,3.554035479054653,-0.010584392470365517,stop
ICICIBANK/ADANIPORTS,2018-11-27,2018-11-28,1,-1,3.478972185256296,3.766367818194772,-0.015333214349018683,stop
ICICIBANK/ADANIPORTS,2018-12-03,2018-12-04,1,-1,3.3452840124348806,3.5007902786631653,-0.010132263840480783,stop
ICICIBANK/ADANIPORTS,2018-12-05,2018-12-17,8,-1,3.186375728861863,3.5849356863060886,-0.01971688957994055,stop
ICICIBANK/ADANIPORTS,2018-12-26,2019-01-02,5,-1,3.3376094821982276,3.5977893610193794,-0.014259983096587533,stop
ICICIBANK/ADANIPORTS,2019-01-18,2019-01-21,1,-1,3.467507345167241,3.53014920427082,-0.006470231051123481,stop
ICICIBANK/ADANIPORTS,2019-01-25,2019-01-28,1,-1,3.4665751224630466,4.175293871856091,-0.031947750694455546,stop
ICICIBANK/ADANIPORTS,2019-02-15,2019-02-19,2,-1,3.4236739449822333,3.7710725063981902,-0.017699381305180086,stop
ICICIBANK/ADANIPORTS,2019-02-20,2019-02-21,1,-1,3.4368751843004386,3.6846298822847783,-0.013770006139355504,stop
SHREECEM/HEROMOTOCO,2018-03-12,2018-06-07,60,1,-2.050404107659903,-1.684506587838293,0.007323706334761957,time
SHREECEM/HEROMOTOCO,2018-06-19,2018-07-13,18,1,-2.2367419300626343,-0.40967170658822893,0.05254371932801858,target
SHREECEM/HEROMOTOCO,2018-07-24,2018-07-31,5,-1,2.052531180594496,0.39547254105380847,0.04728224269677074,target
SHREECEM/HEROMOTOCO,2018-08-27,2018-10-29,41,-1,2.0455978875503416,0.22285261622973257,0.052409871773858085,target
SHREECEM/HEROMOTOCO,2019-01-07,2019-02-27,36,-1,2.2198512006275073,3.4907075191234043,-0.04333014837416748,eow
HCLTECH/ICICIBANK,2018-03-23,2018-04-20,18,-1,2.0036478565269973,3.7235735658015523,-0.07385277908912588,stop
HCLTECH/ICICIBANK,2018-04-27,2018-04-30,1,-1,3.235796351749881,3.512169158112249,-0.015224559575433751,stop
