Date,strategy,vol_targeted,benchmark_ew,ret,bench_ret,leverage
2015-08-05,1.0165097504576812,1.0285155583128698,1.0416885856158111,-0.000452675387257723,0.006169890373326901,2.4672129806920693
2015-08-06,1.019995302916414,1.037232850159968,1.0425101635561882,0.0034289414903922303,0.0007886982268231101,2.471784734624422
2015-08-07,1.0206196902284101,1.0387855300218787,1.04225800157032,0.0006121472424537959,-0.0002418796426962784,2.445399167313663
2015-08-10,1.0210680057103187,1.0399010007977794,1.0390019625245344,0.0004392581156338744,-0.003124024033281534,2.444626477002554
2015-08-11,1.0217216492002705,1.0416726203233997,1.0304266423166981,0.0006401566656640024,-0.008253420606636879,2.6612899260874334
2015-08-12,1.0200483948792436,1.0371354697019555,1.0142768224782435,-0.0016376811848283408,-0.01567294475436427,2.659638360770963
2015-08-13,1.0211470592775975,1.0401273671248497,1.0138193803563877,0.0010770708565097894,-0.0004510032288207644,2.6783475866327904
2015-08-14,1.0232392669872634,1.045845984858283,1.0304723765741146,0.0020488799244508427,0.01642599908858789,2.6834161929228384
2015-08-17,1.0226754119515258,1.0443093783551063,1.0269520058733155,-0.0005510490595204258,-0.0034162688693342774,2.666273326011995
2015-08-18,1.0197934511427953,1.0364560752474645,1.0304642746148542,-0.002818060134281459,0.003420090443809876,2.6685351362804903
2015-08-19,1.0207517233475865,1.039026224496481,1.033414415537646,0.0009396728364135414,0.002862924019267293,2.638947616045893
2015-08-20,1.0187484911298383,1.0331736490212153,1.0204049929092105,-0.001962506819168876,-0.01258877603489502,2.8701813594164123
2015-08-21,1.0194469310285845,1.0351959149614893,1.0118064186920621,0.0006855861921047076,-0.008426628913911412,2.854978776915098
2015-08-24,1.0254370660198973,1.052542791107166,0.94727201613317,0.005875867403189827,-0.0637813729649137,2.8518504095048396
2015-08-25,1.020586253281118,1.0391641337622701,0.9581185418573259,-0.004730483127167477,0.011450275675230246,2.6869975585837795
2015-08-26,1.016103967548027,1.0272298410385694,0.9515859798481837,-0.004391873512582384,-0.006818114589953325,2.6149459304095553
2015-08-27,1.0231993359795473,1.0456412270858786,0.968781787790282,0.00698291578237039,0.018070682320100565,2.5667410296256064
2015-08-28,1.0232157416584988,1.0456820197881966,0.9763617651468659,1.6033707582251926e-05,0.007824236016939651,2.4331328334823423
2015-08-31,1.026443032422302,1.0537493541553937,0.9742265375370281,0.0031540667646219947,-0.002186922599858879,2.446017359310041
2015-09-01,1.0196738218462207,1.0369237836565621,0.9549199507784315,-0.006594823445882483,-0.019817348444855745,2.421192410488444
2015-09-02,1.0194031675671185,1.036286285889304,0.9467872622357335,-0.0002654322130307505,-0.008516618106123319,2.3162114499238937
2015-09-03,1.0221965629656335,1.0428640479184845,0.9619769569050468,0.0027402263279031032,0.01604340835072555,2.3163915501628933
2015-09-04,1.0171891544432325,1.0307949374433585,0.9450154030357634,-0.004898674779216039,-0.017631975223038117,2.3624844527933724
2015-09-07,1.0186461952920718,1.0342030669232918,0.930964835957493,0.0014324187811821166,-0.014868082608108152,2.308201943366569
2015-09-08,1.0293149358500437,1.0593234463810475,0.9406331520489216,0.010473450553568086,0.010385264532021455,2.319159335111555
2015-09-09,1.0306407832739597,1.0621529614151008,0.9588328416194593,0.0012880872294163258,0.01934833949972355,2.0736628464289812
2015-09-10,1.0261430439534003,1.052552272230751,0.9568334409979465,-0.004364022260279502,-0.002085244199745717,2.071230288868144
2015-09-11,1.022783836814591,1.0455404171076896,0.9576348722632625,-0.003273624626316523,0.0008375870146010675,2.0349811092797334
2015-09-14,1.025410229261729,1.0509903394462463,0.9704880572885671,0.002567886148179388,0.01342180135412942,2.029895698009963
2015-09-15,1.023271761866824,1.0465641689943965,0.9642006596415968,-0.002085474997108957,-0.0064785935280198695,2.0194096306325786
2015-09-16,1.025047502142003,1.0502175414753538,0.9690967291015158,0.0017353554953372387,0.005077853256954626,2.01159077777324
2015-09-18,1.032265988429702,1.0650596802946104,0.9760478767466904,0.007042099290632825,0.007172810965546497,2.0068507597070337
2015-09-21,1.0337962586995695,1.0681085701679442,0.9741598559761757,0.0014824379443085273,-0.0019343526229550986,1.9310400055883137
2015-09-22,1.0296659525211895,1.05978836927322,0.9552804508759495,-0.003995280640283561,-0.01938019205411391,1.9497149513167333
2015-09-23,1.0363973675881086,1.0731301134500182,0.9551488622297559,0.006537474654218575,-0.00013774870622851557,1.9256769935324074
2015-09-24,1.037904096199288,1.0760457771476402,0.9537522315625809,0.00145381362236172,-0.0014622125643480063,1.8688580419844534
2015-09-28,1.0358800234354282,1.0721159443031183,0.9472397084338149,-0.0019501539412666359,-0.006828317578975658,1.8727268428010813
2015-09-29,1.03757720406822,1.0754148433954551,0.9462381957777033,0.0016383949824260078,-0.0010572958958482473,1.8780565595831504
2015-09-30,1.0351135737894728,1.0706232279482204,0.9628271025980584,-0.0023744067131464108,0.017531428021377627,1.8765097199785967
2015-10-01,1.034060964633519,1.0685896073882228,0.9651292998565348,-0.0010169020894008497,0.0023910806543191725,1.8679021535758604
2015-10-05,1.0360654036078982,1.0724543821252335,0.9839380222717063,0.0019384146998427515,0.019488292830781746,1.865806255985878
2015-10-06,1.0348717510140057,1.070073629668913,0.9890684415126191,-0.0011521015852241265,0.005214169109013318,1.9268354983208882
2015-10-07,1.035752728227485,1.0718296215627496,0.9930528560804165,0.0008512911987556512,0.004028451824530792,1.9276611810862045
2015-10-08,1.0372490205732063,1.0748259567325518,0.9897461431892636,0.0014446424372756498,-0.0033298458092195665,1.9351038111751024
2015-10-09,1.035690646801182,1.0717049574512096,0.9938762307678725,-0.001502410454109968,0.0041728756479923555,1.9327110329163901
2015-10-12,1.0368614452809055,1.07405604861667,0.9928131855488901,0.0011304519195376866,-0.0010695951729935876,1.9406272897470418
2015-10-13,1.039780356243182,1.079922352919279,0.9909734237786303,0.0028151408035870136,-0.0018530795088530622,1.9401598837271647
2015-10-14,1.042904087566644,1.0861832094479553,0.988229237233337,0.0030042222905118194,-0.0027691827847709503,1.9297860251561003
2015-10-15,1.0469006514065817,1.0942233610877756,0.9959367637201153,0.0038321489843448527,0.007799330556497567,1.9316069960365556
2015-10-16,1.0469425580120415,1.094307749576591,1.0019547036681091,4.00292094607548e-05,0.006042492020793462,1.9266384091371602
2015-10-19,1.0448708290933315,1.0900669563161662,1.0055671079294652,-0.0019788372369194483,0.0036053568570825435,1.958382646350412
2015-10-20,1.0425436548033475,1.0852830098651571,1.0050295303859815,-0.002227236348442458,-0.0005346013600132318,1.9704563975497003
2015-10-21,1.043699294389255,1.087640132444579,1.0055798488163288,0.0011084807629712118,0.0005475644383661971,1.959345407635237
2015-10-23,1.0450976865429946,1.090503117696639,1.005826596133563,0.00133984200358976,0.0002453781442863057,1.9646278587819144
2015-10-26,1.0446175912510118,1.0895190239669443,1.0042298954754223,-0.0004593783893741569,-0.0015874512209941884,1.9644410118007976
2015-10-27,1.047832267478996,1.0961137550117943,1.00419301359667,0.003077371331775272,-3.672652937204258e-05,1.966900391569114
2015-10-28,1.0462522617689358,1.0928759857806614,1.0004980236834378,-0.0015078803727447596,-0.0036795614619923502,1.9589501099430067
2015-10-29,1.0445056258448664,1.0893122683621996,0.9952791167661029,-0.0016694214080993427,-0.005216309071876872,1.9532885226012024
2015-10-30,1.0454287003761107,1.091233227045318,0.9928587312819515,0.0008837429961161475,-0.002431866039765621,1.9954444587783142
2015-11-02,1.0455931890858958,1.0915759795276225,0.991808982875952,0.00015734091643548428,-0.0010572988612831237,1.9962795229589434
2015-11-03,1.0424828798204584,1.0850782562719328,0.9934438819759087,-0.0029746839381735407,0.0016484011822679257,2.0010890319171413
2015-11-04,1.0422743832444943,1.0846479795203745,0.9925959096861188,-0.0002,-0.0008535683848627665,1.9826991697200715
2015-11-05,1.0441426103986584,1.0885316612725575,0.9825451671365187,0.0017924523371172687,-0.010125714252417484,1.997593916218751
2015-11-06,1.0433826547140976,1.0869516686490948,0.979068515851797,-0.000727827479687468,-0.003538413704536232,1.9942772965003521
2015-11-09,1.0441787006931482,1.0886037965280002,0.9754652681965548,0.0007629472997792199,-0.003680281407177499,1.9922272946442245
