y,x,alpha,beta,adf_p,half_life,corr,crossings,mu,sd,same_sector,sector_y,sector_x,form_end
HDFC,JSWSTEEL,3.4988010049360727,0.7200111441531261,0.0011076351139869575,15.78349451784417,0.9654746615809284,14,-6.260717987542285e-15,0.07824431423113276,False,NBFC,Metals & Mining,2018-02-20
ULTRACEMCO,BAJFINANCE,6.050549774886982,0.30804911606700974,0.0011168742762119252,19.27852033602427,0.9298575884749546,20,-5.406609904047588e-14,0.06026907147653639,False,Cement,NBFC,2018-02-20
INDUSINDBK,GRASIM,1.3480913599473112,0.8660424893958365,0.0011794431814159561,15.306606456729108,0.9760053090006587,22,7.070652117887875e-14,0.054608693409341026,False,Bank,Cement,2018-02-20
GRASIM,HDFCBANK,-1.3632102355751985,1.2332470861833247,0.0011997378001985396,13.992237772827657,0.9843604188255881,25,2.427922648349575e-14,0.04979044052192886,False,Cement,Bank,2018-02-20
ITC,ULTRACEMCO,-0.09864705687938191,0.6660339049828151,0.0012855552158686403,17.513851200907034,0.8595555400970746,17,4.9741516020745505e-14,0.06486655004311473,False,Consumer,Cement,2018-02-20
TCS,TATACONSUM,6.163187327276489,0.17370410629354616,0.0013064586427041225,18.523791713112097,0.7026025299807788,19,-2.7566426507729814e-14,0.04764001917774123,False,IT,Consumer,2018-02-20
ASIANPAINT,HEROMOTOCO,0.20236418842158016,0.8458036457266782,0.0013099113573678063,14.34214586266766,0.9405304576353478,21,-6.0402006735506e-14,0.053230469714836984,False,Consumer,Auto,2018-02-20
UPL,SHREECEM,-4.128370082132335,1.0554766568630591,0.0013555193235711208,17.0099093321414,0.9260914831937717,15,4.77090442402148e-14,0.09544408240419242,False,Chemicals,Cement,2018-02-20
BPCL,ULTRACEMCO,-7.5848200812118485,1.6119415255932263,0.0014091475872866222,18.304104922092762,0.9265356927140346,18,3.002653974959762e-14,0.1072149570792758,False,Energy,Cement,2018-02-20
ITC,IOC,3.9894137261242713,0.2948694970253236,0.0016888121378400838,19.586457168406472,0.8566120009799287,15,2.906434646158915e-14,0.06549089053839331,False,Consumer,Energy,2018-02-20
NTPC,HINDALCO,3.1082787599816517,0.29169820611751257,0.001712506423881864,15.357840853411846,0.9306415056863343,19,1.4369458004434168e-14,0.04804822226949071,False,Utilities,Metals & Mining,2018-02-20
SHREECEM,ASIANPAINT,0.42597271411604276,1.330835905793502,0.0017198791241109564,13.065152224240306,0.939525804019328,29,1.7676865262555587e-13,0.07601536724652153,False,Cement,Consumer,2018-02-20
UPL,EICHERMOT,-1.897997361244924,1.033271278471319,0.0017500445806507524,18.264284605452513,0.9316994828382945,13,-1.4754805255309357e-14,0.09188509864811659,False,Chemicals,Auto,2018-02-20
NTPC,POWERGRID,1.5918635167937654,0.6446060209059494,0.001932265699858754,13.971339492115172,0.9389757350698312,24,-4.4032972447567054e-14,0.045166261206798175,True,Utilities,Utilities,2018-02-20
UPL,POWERGRID,0.3657472645868911,1.2157231428665187,0.0019361609137339157,19.64109071138875,0.9191958693189536,19,-6.840031186952512e-14,0.09961844066043316,False,Chemicals,Utilities,2018-02-20
ITC,INDUSINDBK,2.2180836470995753,0.44091548723913465,0.0021212737789456284,18.41459286182276,0.8711673449325646,15,-4.5819902839582786e-14,0.062320827396164326,False,Consumer,Bank,2018-02-20
BRITANNIA,RELIANCE,2.25537113256156,0.7983473928657364,0.0021578022136213505,27.633788180957154,0.9038115269276631,23,-3.001714103616164e-15,0.09668228088940095,False,Consumer,Energy,2018-02-20
EICHERMOT,HEROMOTOCO,-1.9207067069130135,1.209965603294222,0.002223361266814176,20.50101595246547,0.9242815824805218,20,-1.1935308708433256e-13,0.08706826310094971,True,Auto,Auto,2018-02-20
ITC,HEROMOTOCO,0.3713614734121882,0.6296877103290213,0.0022511633315764014,19.456785757570756,0.8644052178439119,15,5.633588833526509e-14,0.06381981793056009,False,Consumer,Auto,2018-02-20
BAJAJ-AUTO,BAJFINANCE,5.865259383064398,0.2760705491613993,0.002285452824899757,16.81305132186708,0.9398515232117576,15,3.767709248648547e-15,0.04961298841254389,False,Auto,NBFC,2018-02-20
TCS,BHARTIARTL,5.077951271489989,0.3353024692966349,0.0024513877005719687,17.713571901881426,0.7062656217852618,25,-8.310812355765458e-15,0.04739661927538289,False,IT,Telecom,2018-02-20
M&M,BAJAJ-AUTO,3.2163483108314113,0.4162011063030994,0.0025446522520502233,17.51471111706935,0.7682295464350957,16,2.749123680024197e-16,0.0503743443157068,True,Auto,Auto,2018-02-20
BRITANNIA,TITAN,3.512415627990876,0.625554348104369,0.00256134630611277,38.37125617199266,0.7912498051635809,14,1.0648742322965522e-14,0.1381544629856617,True,Consumer,Consumer,2018-02-20
BAJFINANCE,INDUSINDBK,-6.763778449967205,1.9233193411160636,0.0025803272586938956,18.757581923015152,0.9754916455852222,20,-9.428554351139398e-14,0.10880094577526574,False,NBFC,Bank,2018-02-20
M&M,ASIANPAINT,3.797193720795826,0.38512445624073655,0.0025932826732461803,16.60010451576844,0.7669072036907129,20,-9.204277551773321e-14,0.05049894975503393,False,Auto,Consumer,2018-02-20
BRITANNIA,BAJAJ-AUTO,-3.5474342697469097,1.402096535765672,0.0027215265335495493,20.74956271403235,0.9013705104777866,12,-2.3890354715082073e-14,0.09783858563074957,False,Consumer,Auto,2018-02-20
HDFC,BAJFINANCE,3.050481775918704,0.588369378988493,0.002782463050355661,17.877971141187405,0.9685855070756506,14,2.1895477788295283e-14,0.07469512535605462,True,NBFC,NBFC,2018-02-20
EICHERMOT,BAJFINANCE,4.617461695285278,0.4390032017481738,0.0028315080776222016,20.5389283769799,0.951657947000755,25,4.2777069364684205e-14,0.07006307629251275,False,Auto,NBFC,2018-02-20
ASIANPAINT,HDFC,3.4483279466388557,0.4836083436698603,0.0028710332074082267,16.595933742160078,0.9270242786685542,23,-5.3914544786320694e-14,0.05876051045441538,False,Consumer,NBFC,2018-02-20
HINDUNILVR,TITAN,3.23979771417186,0.5843932053533686,0.002929763987580259,14.287312228947629,0.9570461956307437,20,-1.1212665129124333e-14,0.050593599412113284,True,Consumer,Consumer,2018-02-20
EICHERMOT,ULTRACEMCO,-2.8661920688056917,1.2850145933492905,0.0029389251346404444,20.62370673038042,0.9228365311010172,14,-1.242603903370937e-13,0.0878621565675783,False,Auto,Cement,2018-02-20
NTPC,TATASTEEL,2.67194895853813,0.322952889743446,0.0030061569231719944,16.379826862506288,0.924882298342645,18,-4.998940708761948e-15,0.04992866010573856,False,Utilities,Metals & Mining,2018-02-20
BRITANNIA,HINDUNILVR,0.1333482439802658,1.0572966143125524,0.0031455055807598797,36.53663644211915,0.8166155905092797,14,-7.804221701566127e-14,0.13040256090121713,True,Consumer,Consumer,2018-02-20
BRITANNIA,MARUTI,1.5963797797910582,0.6695764338091355,0.003269916072564642,27.64585294056,0.9265712403886138,13,-3.670550048504102e-14,0.08497653702312598,False,Consumer,Auto,2018-02-20
ASIANPAINT,BAJFINANCE,4.830742894423363,0.29828768652197846,0.003354455206651726,16.221563256072,0.9412837327055329,22,8.371903993099328e-15,0.05290253650134742,False,Consumer,NBFC,2018-02-20
BPCL,HEROMOTOCO,-6.3777775007812565,1.5151234771347446,0.003500402055101715,20.50338756479973,0.9263507449353822,19,-2.2653249059071185e-14,0.10734467715888524,False,Energy,Auto,2018-02-20
EICHERMOT,BAJAJFINSV,3.9018440240681755,0.4662157177124361,0.003532934668097157,21.718173556890054,0.9492674795827438,19,-6.610820063032546e-15,0.0717304809880928,False,Auto,NBFC,2018-02-20
EICHERMOT,BPCL,3.452125134743267,0.7479520974171872,0.0036359713026464812,21.34649975085815,0.93449639813562,18,3.4264184670045176e-14,0.08119725702171665,False,Auto,Energy,2018-02-20
M&M,ULTRACEMCO,3.5280819831655448,0.3573219181184396,0.00382192450038656,18.346188002214838,0.7438581581172318,19,5.636643415393202e-14,0.05259045063069188,False,Auto,Cement,2018-02-20
M&M,SHREECEM,4.033446456940095,0.2516809330448676,0.004092666480439978,18.536880271744717,0.709917417408977,16,6.705747068735946e-14,0.055419096868588404,False,Auto,Cement,2018-02-20
M&M,GRASIM,5.132002198303745,0.19843667619376415,0.00409943593250726,19.100160320232554,0.712744748636339,20,1.914870378663008e-14,0.05519393529596927,False,Auto,Cement,2018-02-20
HEROMOTOCO,JSWSTEEL,5.842354365659616,0.4108449943593835,0.004110740696290801,19.642703166428426,0.9496720886306212,19,-9.77818649095786e-15,0.05458097892545716,False,Auto,Metals & Mining,2018-02-20
BRITANNIA,HDFCBANK,1.5174196448812367,0.8987290182863104,0.004196871238881737,31.771823460269694,0.8973927244051025,12,-1.2840992231907896e-15,0.0996875884182105,False,Consumer,Bank,2018-02-20
ITC,BAJAJFINSV,3.489721438769836,0.23145236960724014,0.004291125752452674,21.75311462262217,0.8468845522309624,14,2.6232984039000126e-14,0.06749837165242972,False,Consumer,NBFC,2018-02-20
M&M,BAJFINANCE,5.674011926194659,0.11245182775073473,0.0043767654836398525,18.565179219161344,0.7066322676696817,17,-2.5537479244737596e-14,0.05567845781391105,False,Auto,NBFC,2018-02-20
HEROMOTOCO,INDUSINDBK,3.225914832716998,0.6584966386393736,0.004405379660788624,20.259975352060184,0.9477802049851471,15,-4.262434027134953e-14,0.055570414345129646,False,Auto,Bank,2018-02-20
ASIANPAINT,ULTRACEMCO,-0.4115287716268867,0.8924807627312112,0.00444488777842057,16.52374516041039,0.9330128356631461,16,-8.05833941609144e-14,0.056385305042416074,False,Consumer,Cement,2018-02-20
BPCL,BAJAJFINSV,0.7975370916415505,0.5984564193726845,0.004447022614255885,15.80513455555931,0.9752823715155152,16,1.3289780798475949e-14,0.06297187815491112,False,Energy,NBFC,2018-02-20
SHREECEM,POWERGRID,4.616287804289333,1.073604097366148,0.004743858096739122,20.28616842033498,0.9251502761382897,18,3.711551935868566e-14,0.08425505855094921,False,Cement,Utilities,2018-02-20
ULTRACEMCO,INDUSINDBK,3.8413428988150624,0.6103541882231287,0.004885235974624277,21.150533753396424,0.9344381417936478,23,-8.17711565713864e-14,0.05833706474292386,False,Cement,Bank,2018-02-20
UPL,HINDALCO,3.404778225371539,0.5137898176355458,0.00496878909499201,32.390997129514126,0.8508392590715133,20,7.044335720267131e-15,0.13291528461187838,False,Chemicals,Metals & Mining,2018-02-20
M&M,HDFCBANK,4.839497794337852,0.24814571565769905,0.00510618248250347,19.29763778225885,0.7114148197020517,23,8.997153404427909e-14,0.05530007318761961,False,Auto,Bank,2018-02-20
ULTRACEMCO,BAJAJFINSV,5.563147496238988,0.32527572295860985,0.005129391804823584,22.143301934681467,0.9222244339273211,16,-5.071780737890795e-15,0.06333811878903213,False,Cement,NBFC,2018-02-20
ULTRACEMCO,POWERGRID,4.527672128475526,0.786346179839942,0.005500437649848737,20.752387728948325,0.9181400797244464,13,-5.013861166341567e-14,0.06491085682390325,False,Cement,Utilities,2018-02-20
INDUSINDBK,KOTAKBANK,-2.633195416022371,1.449837316821178,0.005544920713508262,16.993145835957208,0.9690163772058037,19,1.6731589658731883e-13,0.061944237846199894,True,Bank,Bank,2018-02-20
BPCL,BAJAJ-AUTO,-8.561192073591284,1.8219347261142342,0.005632209653904801,17.64729182390179,0.9285450660150152,14,-4.008551280445539e-15,0.10579366422843621,False,Energy,Auto,2018-02-20
BRITANNIA,GRASIM,2.7029546103385282,0.6994572544303329,0.005771278413126819,33.97537747917874,0.8750057645336069,13,4.3373887667868944e-14,0.109375409522653,False,Consumer,Cement,2018-02-20
INDUSINDBK,BAJAJFINSV,2.877594698633819,0.5257582094126272,0.005976944179561617,20.274142180691264,0.973648968871942,15,3.9733061050606135e-15,0.05719313652047734,False,Bank,NBFC,2018-02-20
BPCL,IOC,2.1115931800713312,0.7575381576918121,0.006228165257886888,20.256092335382284,0.9801534744566042,20,2.4087727697237655e-14,0.05649634107965081,True,Energy,Energy,2018-02-20
M&M,HEROMOTOCO,3.857175816751476,0.3280257192201518,0.006357640666674833,19.788846694420425,0.7263616838218617,17,4.4255017052492086e-14,0.05408357585836585,True,Auto,Auto,2018-02-20
ITC,KOTAKBANK,1.0547711826504933,0.6396002793998361,0.006358106574705469,21.208337831849736,0.8446304266278976,21,7.395260183183041e-14,0.06795189737322482,False,Consumer,Bank,2018-02-20
M&M,KOTAKBANK,4.170340755548155,0.3396198082805015,0.006428305762970854,18.763763221431113,0.7234423985104642,19,-3.5057201116206e-14,0.05432531282419211,False,Auto,Bank,2018-02-20
M&M,INDUSINDBK,4.8557487771607,0.22448638847545338,0.006455881993634355,19.482501753689682,0.715466188936959,22,-2.933455947287358e-14,0.05497548521996759,False,Auto,Bank,2018-02-20
ITC,EICHERMOT,1.9630752116305827,0.4423157110093069,0.006527391090348657,24.216077982834232,0.7948647789326506,14,-7.320775379202898e-14,0.07701935933521413,False,Consumer,Auto,2018-02-20
EICHERMOT,IOC,4.978764437687729,0.5783182377621856,0.006583200003365233,24.086221937169288,0.9348895516505046,18,1.491340854454152e-14,0.08096144252820912,False,Auto,Energy,2018-02-20
ITC,ASIANPAINT,0.7360931171407277,0.6691882615346083,0.006895088274195329,21.268706490137397,0.8261086422325818,13,7.714111536498667e-14,0.0715263761606627,True,Consumer,Consumer,2018-02-20
BPCL,POWERGRID,-0.9153958992324804,1.404809485378163,0.007245081101247906,20.413487772009105,0.9428127925827039,16,-5.500597038407389e-14,0.09499343108337008,False,Energy,Utilities,2018-02-20
ULTRACEMCO,HDFC,4.703580355763403,0.48794605208017605,0.007348866652969904,23.467500478615555,0.8947060562759629,17,-7.455529433091263e-15,0.07316681341907261,False,Cement,NBFC,2018-02-20
ITC,BAJFINANCE,3.89342933478931,0.2107686567042385,0.007894012043841202,24.292302893094003,0.8210698526033511,16,2.337929967200065e-15,0.07245510320709157,False,Consumer,NBFC,2018-02-20
EICHERMOT,INDUSINDBK,1.5648257746411436,0.8561992061563293,0.008007296794020955,23.1278128361117,0.941369595219842,15,8.518876374454468e-14,0.0769556238172252,False,Auto,Bank,2018-02-20
HEROMOTOCO,POWERGRID,3.992100470246225,0.8427563766384458,0.008016841740274694,22.957843770321514,0.9250871652536943,14,-3.0527021240063567e-14,0.06616973489301806,False,Auto,Utilities,2018-02-20
TATACONSUM,TITAN,-0.5093713110646276,0.9042033077202988,0.008336867829790715,17.973967125346913,0.9542051952700131,17,-4.612418618707264e-15,0.08101015578478504,True,Consumer,Consumer,2018-02-20
BAJAJ-AUTO,ULTRACEMCO,1.2097296971921228,0.8018649653017451,0.008438521429786891,21.466024902263506,0.9043653964240056,17,-9.444649647898514e-14,0.06198427090163479,False,Auto,Cement,2018-02-20
SHREECEM,BAJAJ-AUTO,-1.1917133073130417,1.3878339906109116,0.008456202658261032,19.502212691561112,0.9081713138368227,28,-7.376815208064929e-14,0.09291084977573927,False,Cement,Auto,2018-02-20
IOC,BAJAJFINSV,-1.6383091150100833,0.7777969755517953,0.008834947399501,19.753918214234613,0.9796580787154556,20,-1.8269924080365935e-14,0.07399618008430744,False,Energy,NBFC,2018-02-20
SBIN,ADANIPORTS,1.724396001715116,0.6670156400151964,0.008959395336744346,21.50909936767407,0.8641856310306896,16,1.6915334506405294e-14,0.08519653280585214,False,Bank,Infrastructure,2018-02-20
ULTRACEMCO,IOC,6.305118670965184,0.40557507776953083,0.009927282204840784,24.450083682008085,0.9129520321234051,13,3.694281799929952e-14,0.06684560860223583,False,Cement,Energy,2018-02-20
UPL,BPCL,1.3744972679402196,0.8261757395454743,0.01062901890450533,22.230466287524074,0.9307601525644417,16,2.91360116515385e-16,0.09249228800421594,False,Chemicals,Energy,2018-02-20
BAJAJ-AUTO,BAJAJFINSV,5.459300597764773,0.28760077722808025,0.011213311890919155,22.03358854110751,0.9196397332457492,17,2.1108335538031944e-14,0.057046548786549786,False,Auto,NBFC,2018-02-20
KOTAKBANK,RELIANCE,2.7419041597570253,0.6218291615025062,0.011214243580485107,19.82590740556528,0.9488737911355417,17,-9.379446073436402e-14,0.052909742404400106,False,Bank,Energy,2018-02-20
ULTRACEMCO,JSWSTEEL,6.282112716044198,0.3776177814193976,0.012148929305086325,22.783015081593806,0.9284588643387256,18,2.932163624189911e-14,0.06084496251150679,False,Cement,Metals & Mining,2018-02-20
ITC,HDFCBANK,2.232954705084696,0.4801000602690045,0.012354550091019342,23.956173446773718,0.853286784127116,15,2.4930087388937378e-14,0.06618656615450039,False,Consumer,Bank,2018-02-20
ITC,GRASIM,2.8779000527074032,0.3718752354664322,0.012465174724487228,25.617414373619873,0.8280498302177498,13,4.2862832624787525e-14,0.07116381739000911,False,Consumer,Cement,2018-02-20
HEROMOTOCO,BAJAJFINSV,5.114329558176831,0.3470299503672541,0.012768321179746198,27.346330884992426,0.9249907190438733,13,9.708870979367507e-15,0.06621065753575339,False,Auto,NBFC,2018-02-20
ITC,NTPC,1.8147057953548469,0.7704343802448619,0.012987581526350697,22.984471878149403,0.7969818182843951,19,2.5617368308943426e-14,0.07666607427542455,False,Consumer,Utilities,2018-02-20
EICHERMOT,SHREECEM,-1.3457748621572179,0.9362512586832936,0.013023265009533835,24.813949431520513,0.9110373352470165,16,1.0091163648375999e-13,0.0940509707249576,False,Auto,Cement,2018-02-20
SHREECEM,BAJFINANCE,6.685930145072822,0.42199656242843026,0.013239857195529045,21.595988831562757,0.9401092883643729,15,6.311471040096577e-14,0.07565913987064737,False,Cement,NBFC,2018-02-20
ITC,HDFC,2.938474951261116,0.33860374947697003,0.013328953733722669,26.59071602658079,0.8012682558243556,22,6.5509032648781725e-15,0.07594282299172886,False,Consumer,NBFC,2018-02-20
INDUSINDBK,HDFCBANK,0.01208296830251987,1.092240897992651,0.01338714528319166,20.68113332277743,0.9825065604659924,22,7.556330634692151e-14,0.046704106925053286,True,Bank,Bank,2018-02-20
BAJFINANCE,GRASIM,-4.171663426672561,1.6657822765637693,0.01357564536038912,30.979779679857717,0.9521456172927631,15,-9.443357324801066e-14,0.15113148863397144,False,NBFC,Cement,2018-02-20
BRITANNIA,KOTAKBANK,-0.5439472695818648,1.1756739660864146,0.015005503085031286,30.5775172434858,0.8722389971229084,15,2.9804495144672586e-14,0.1104976891882462,False,Consumer,Bank,2018-02-20
EICHERMOT,HDFCBANK,1.5237722557897282,0.9431783151755084,0.015114902987221809,28.1410491926655,0.9328164115210154,13,8.634128097963175e-14,0.08219619347924491,False,Auto,Bank,2018-02-20
EICHERMOT,KOTAKBANK,-0.7580085192650625,1.2515990472929075,0.015372614551911995,23.649251289136767,0.9197343645488223,20,-5.3546820123137976e-14,0.0895385791834155,False,Auto,Bank,2018-02-20
KOTAKBANK,HINDUNILVR,0.7202283780297463,0.8780162458659169,0.015377965892421316,24.201628745131508,0.9140601569771206,20,4.086560601964174e-14,0.06798248948470177,False,Bank,Consumer,2018-02-20
ITC,JSWSTEEL,4.049328406409435,0.2588862340719376,0.016009411421387742,26.349800098127787,0.8214796220381092,18,-1.2381630112724364e-14,0.07238023260527178,False,Consumer,Metals & Mining,2018-02-20
ICICIBANK,BHARTIARTL,0.9793918085152356,0.781581900330849,0.01603275369953818,25.53408632557139,0.7382081743625271,18,2.903732516046071e-14,0.1007169462327283,False,Bank,Telecom,2018-02-20
UPL,IOC,3.0797618467612766,0.634587544792115,0.01617554282221957,25.850392678568955,0.9250100652273224,16,-1.239337850451934e-14,0.09611281523663716,False,Chemicals,Energy,2018-02-20
ICICIBANK,TATACONSUM,3.3985173395581003,0.4272271129429702,0.016346427784206696,27.330213786585293,0.7748746829250407,18,9.907418800702588e-15,0.09437775242980562,False,Bank,Consumer,2018-02-20
KOTAKBANK,TATASTEEL,4.284851167677827,0.4100125141970762,0.016924696101521874,26.35799725448897,0.9198120323989964,13,-5.131580052127218e-14,0.06576668511563988,False,Bank,Metals & Mining,2018-02-20
SHREECEM,IOC,7.029008839516576,0.5568539136569921,0.01736718690035781,25.205268177252314,0.9251047980884278,13,-2.874831472230432e-14,0.08427965549764369,False,Cement,Energy,2018-02-20
NTPC,BPCL,2.3120935657731754,0.40448445741090755,0.017812492318319988,22.612433452827887,0.8779177185559565,20,8.70320864171763e-15,0.06286968356336713,False,Utilities,Energy,2018-02-20
EICHERMOT,GRASIM,2.7113812765694374,0.7426759128609657,0.017954313358187757,29.471102439995985,0.9202327078866145,16,7.354493263654476e-15,0.08927177314238137,False,Auto,Cement,2018-02-20
SHREECEM,INDUSINDBK,3.7302199234379008,0.826066140198098,0.01862774403315216,23.717652332129195,0.9333755212214222,20,2.5832363878791474e-14,0.07966060227190738,False,Cement,Bank,2018-02-20
BAJAJ-AUTO,ASIANPAINT,2.0233244668288632,0.8336228415559369,0.018751819810889525,21.46923124401764,0.8993392523873978,19,6.831689828778079e-15,0.06350825399227626,False,Auto,Consumer,2018-02-20
NTPC,SHREECEM,-0.28430274044383563,0.5064974719411213,0.019133666657752024,22.780894133905637,0.8561880682257969,18,2.857208884537969e-14,0.0678398883755901,False,Utilities,Cement,2018-02-20
NTPC,JSWSTEEL,3.104273698061383,0.2943909519236121,0.0193767812817876,21.830407730584717,0.9030245041463769,23,1.967973109576296e-14,0.056406593284818174,False,Utilities,Metals & Mining,2018-02-20
ULTRACEMCO,KOTAKBANK,2.215478499402821,0.8877181154600513,0.019497119063052567,23.49823007419467,0.9083548805194273,18,3.388236193670848e-14,0.06850555103676849,False,Cement,Bank,2018-02-20
IOC,POWERGRID,-3.887338390927513,1.8307629145455504,0.019634712681136795,23.965898080948392,0.949621572191747,13,-4.202752196816479e-14,0.11556217004567752,False,Energy,Utilities,2018-02-20
BAJAJ-AUTO,HDFC,4.7012581158246824,0.4311500012732028,0.019812200510691252,24.610165961680828,0.8916197052580088,17,2.5143908119605927e-14,0.06576440633352496,False,Auto,NBFC,2018-02-20
RELIANCE,HINDUNILVR,-2.9229793553627443,1.363501765992777,0.020049258031942657,25.437229194468962,0.930230480565937,21,2.0009860905201763e-14,0.09386351447929285,False,Energy,Consumer,2018-02-20
ICICIBANK,HINDUNILVR,1.3436387209856093,0.6160653423371769,0.02073545401735882,30.00076205415119,0.7200246833782415,12,-5.064026799306111e-14,0.10360979786137749,False,Bank,Consumer,2018-02-20
SHREECEM,HDFC,4.801252349591915,0.6740565084930312,0.02196709175320181,25.79173875955943,0.9121743012814209,19,5.6110319212801565e-14,0.09095846254216906,False,Cement,NBFC,2018-02-20
BAJAJ-AUTO,INDUSINDBK,4.008247331438758,0.52951068606598,0.02216300380439102,23.83351880383044,0.9142943897435222,17,-4.40118253423361e-14,0.058831214569831494,False,Auto,Bank,2018-02-20
NTPC,HEROMOTOCO,-0.5399637480175614,0.6475224940025073,0.022292237167727373,26.472237259763507,0.8592791286766265,12,1.299489616442207e-13,0.06716271303964716,False,Utilities,Auto,2018-02-20
EICHERMOT,TATASTEEL,4.501248568390388,0.5310412991573483,0.023202668943274597,37.29695951591758,0.8754421673772889,13,1.63443626651695e-14,0.1102458282275045,False,Auto,Metals & Mining,2018-02-20
SHREECEM,BAJAJFINSV,6.025785113829989,0.4446390644816092,0.02353616352532262,25.70914195113076,0.9303910992477966,20,2.8431108143839987e-15,0.0813623729738074,False,Cement,NBFC,2018-02-20
BAJAJ-AUTO,JSWSTEEL,6.116150949271784,0.3295577031783226,0.023825254582214232,24.47639691151294,0.9138699473699524,23,-6.936250515753359e-15,0.05897017182164826,False,Auto,Metals & Mining,2018-02-20
UPL,NTPC,-1.2636058032875428,1.5839475334286224,0.024719394314631084,31.711822213783076,0.8221558666995986,14,-1.0277493142244306e-14,0.14400442638773175,False,Chemicals,Utilities,2018-02-20
BAJFINANCE,JSWSTEEL,0.9004804832158474,1.1954431302345572,0.02492777496399647,24.22075315448343,0.9737392553694094,14,-1.0000231095882892e-14,0.11257356082405809,False,NBFC,Metals & Mining,2018-02-20
NTPC,INDUSINDBK,1.2888470729948445,0.4633954865960085,0.02636632302104272,24.01312089895578,0.8850855988695565,17,6.076385720279124e-14,0.06111241457202216,False,Utilities,Bank,2018-02-20
BPCL,ASIANPAINT,-5.7002996217135635,1.6394046981534451,0.02637825411970424,25.46608792528191,0.9013849268229128,15,-5.216285956968989e-14,0.12340573027367926,False,Energy,Consumer,2018-02-20
EICHERMOT,BAJAJ-AUTO,-3.332167521236832,1.4120038315655137,0.026554026237362846,25.956077204778275,0.8991039294044928,20,-7.628935695985097e-14,0.09984729358389773,True,Auto,Auto,2018-02-20
GRASIM,RELIANCE,-0.07765129503575874,1.0522212790976573,0.026618166088259832,27.92960526418019,0.9522331785568933,16,-8.222229481631345e-14,0.08630821757716758,False,Cement,Energy,2018-02-20
RELIANCE,HDFCBANK,-0.706574909328497,1.0918306037482886,0.027439675807790664,28.748625263153833,0.9629928852420806,14,1.754739798497496e-14,0.0689384218013895,False,Energy,Bank,2018-02-20
ITC,HINDALCO,4.110202997000565,0.24487635589428527,0.02749580038759401,28.83219289423921,0.8081803228843107,18,6.324159303235151e-15,0.07475347125733839,False,Consumer,Metals & Mining,2018-02-20
ULTRACEMCO,HDFCBANK,3.8867231731359033,0.6607365832391374,0.030446467971226517,30.08800606978019,0.9099426177789558,20,-4.757041321703409e-14,0.06793777858722193,False,Cement,Bank,2018-02-20
UPL,BAJAJ-AUTO,-5.486181800618777,1.4777623428785902,0.03291632832357434,33.73138038726862,0.8484770752679981,13,3.327144556336977e-15,0.1338780921718844,False,Chemicals,Auto,2018-02-20
BPCL,INDUSINDBK,-2.09140908561342,1.0832678294236087,0.03321922360236459,23.595249646974967,0.9532731146023999,21,-5.307923412969796e-14,0.08609809759325833,False,Energy,Bank,2018-02-20
BAJFINANCE,KOTAKBANK,-11.667319624090922,2.7643474482356245,0.0345690890511476,26.218907083836132,0.9370799094908194,18,-6.089896370843346e-14,0.1726260899221263,False,NBFC,Bank,2018-02-20
BAJAJFINSV,KOTAKBANK,-9.408717017839175,2.596595524940084,0.03834090652578466,26.10198825717451,0.9371299159388674,20,6.787750843464872e-14,0.16207942654328691,False,NBFC,Bank,2018-02-20
BPCL,BAJFINANCE,1.7749556803830953,0.5548140762813287,0.03868956276802086,23.784987320437846,0.9626242867699925,21,2.266499745086616e-14,0.07718661246483424,False,Energy,NBFC,2018-02-20
NTPC,HDFC,1.9501713989290428,0.369507315498538,0.03906809233186439,28.1558467065059,0.845271948182145,22,3.50102075490261e-16,0.0701602931252594,False,Utilities,NBFC,2018-02-20
ASIANPAINT,INDUSINDBK,2.7923576370636516,0.5766670885386648,0.03932873586067572,22.834535921192643,0.9229592972407941,19,1.496627630761891e-14,0.06031119479788901,False,Consumer,Bank,2018-02-20
HEROMOTOCO,KOTAKBANK,1.5361554946368496,0.9480809102757004,0.03999920986332216,25.99069744545188,0.9120346051183885,13,-7.035759394256799e-14,0.07145948501937549,False,Auto,Bank,2018-02-20
BAJAJ-AUTO,IOC,6.152624523147807,0.35031399640772515,0.04017505993310997,28.61595106985901,0.8893585543012127,14,-1.616578710988588e-14,0.06640716475241909,False,Auto,Energy,2018-02-20
NTPC,BAJAJFINSV,2.616590366061488,0.24435881929614112,0.04054256537936166,28.391496551835413,0.8643265198943325,14,-3.677246631827238e-16,0.06603666731886312,False,Utilities,NBFC,2018-02-20
NTPC,IOC,3.161184802997173,0.3075267436295842,0.04140781302333467,28.38038658980527,0.863623469269298,16,-1.3079484585345892e-14,0.06619506012342415,False,Utilities,Energy,2018-02-20
MARUTI,HDFCBANK,-0.10530772533254318,1.3402706238906301,0.0415271285639541,33.105809591131326,0.9670916250833019,15,4.677504709251427e-14,0.079545857029836,False,Auto,Bank,2018-02-20
SBIN,ICICIBANK,-0.17389323539054385,1.0319615443293844,0.04192528596497897,25.049280395440533,0.9099816725605584,16,-3.2430260710849546e-14,0.07020766873839718,True,Bank,Bank,2018-02-20
