Date,"A. Static z, static beta (Gatev-style)","B. Rolling 60d z, static beta","C. Rolling 60d z, rolling 120d beta","D. Rolling 30d z, static beta","E. Rolling 90d z, static beta",F. B + re-form every 126d,G. B + re-form every 63d,H. B + wider stop (z=5),"I. B + no stop, 30d time exit",J. B + entry 1.5,K. B + entry 2.5,L. B + top 10 pairs,M. B + top 40 pairs,N. B + 2y formation
2014-11-27,,,,,,,,,,,,,,0.9772421046139484
2014-11-28,,,,,,,,,,,,,,0.9752029639191533
2014-12-01,,,,,,,,,,,,,,0.9712144820476049
2014-12-02,,,,,,,,,,,,,,0.9701904315335204
2014-12-03,,,,,,,,,,,,,,0.9713308539826364
2014-12-04,,,,,,,,,,,,,,0.9688158636486913
2014-12-05,,,,,,,,,,,,,,0.9709811510515772
2014-12-08,,,,,,,,,,,,,,0.9697370081723836
2014-12-09,,,,,,,,,,,,,,0.9721967157771584
2014-12-10,,,,,,,,,,,,,,0.9710231628097065
2014-12-11,,,,,,,,,,,,,,0.9690097132152257
2014-12-12,,,,,,,,,,,,,,0.9661938944868979
2014-12-15,,,,,,,,,,,,,,0.9623339189445176
2014-12-16,,,,,,,,,,,,,,0.965303150441089
2014-12-17,,,,,,,,,,,,,,0.9665027772201547
2014-12-18,,,,,,,,,,,,,,0.9625521058053741
2014-12-19,,,,,,,,,,,,,,0.9654297195194551
2014-12-22,,,,,,,,,,,,,,0.9661638792521424
2014-12-23,,,,,,,,,,,,,,0.9663264791109356
2014-12-24,,,,,,,,,,,,,,0.9661054606846302
2014-12-26,,,,,,,,,,,,,,0.9661328461533925
2014-12-29,,,,,,,,,,,,,,0.9666303384367179
2014-12-30,,,,,,,,,,,,,,0.9651464143921087
2014-12-31,,,,,,,,,,,,,,0.9623165230233053
2015-01-01,,,,,,,,,,,,,,0.9614899189296237
2015-01-02,,,,,,,,,,,,,,0.9581492117024301
2015-01-05,,,,,,,,,,,,,,0.9577762914809349
2015-01-06,,,,,,,,,,,,,,0.9574133015725793
2015-01-07,,,,,,,,,,,,,,0.9594674571833735
2015-01-08,,,,,,,,,,,,,,0.9543198721451455
2015-01-09,,,,,,,,,,,,,,0.9547199011143112
2015-01-12,,,,,,,,,,,,,,0.95193011576943
2015-01-13,,,,,,,,,,,,,,0.9509783435165948
2015-01-14,,,,,,,,,,,,,,0.9482396923353248
2015-01-15,,,,,,,,,,,,,,0.9495666969531904
2015-01-16,,,,,,,,,,,,,,0.9500900026560617
2015-01-19,,,,,,,,,,,,,,0.9525344830872833
2015-01-20,,,,,,,,,,,,,,0.9537854670583705
2015-01-21,,,,,,,,,,,,,,0.9532666653368509
2015-01-22,,,,,,,,,,,,,,0.9514985551979003
2015-01-23,,,,,,,,,,,,,,0.9502174930388417
2015-01-27,,,,,,,,,,,,,,0.947852668443249
2015-01-28,,,,,,,,,,,,,,0.9503981388575754
2015-01-29,0.9997,0.9994,0.9997,0.9996,0.9995,0.9994,0.9994,0.9993,0.9993,0.9992,0.9997,0.9994,0.9995,0.9499229397881467
2015-01-30,0.9990171103569261,1.0001381305415546,0.9974763511723121,0.9997902086597311,1.0006643688421129,1.0001381305415546,1.0001381305415546,1.0000136314535717,1.0000136314535717,1.0009612546572912,1.00150297139182,0.9992312701475651,1.0001386460551691,0.9513089324247339
2015-02-02,0.9982479144463223,0.9989649663453171,0.996403260559564,0.9973717884913703,1.0005014173126858,0.9989649663453171,0.9989649663453171,0.9988406132950343,0.9988406132950343,0.9993322277490766,1.000647407576666,0.9971863920392091,0.9994290672788017,0.95114549765225
2015-02-03,0.9964825073299113,0.9970596676559546,0.9966626761066764,0.9960963272127785,0.9995995185443984,0.9970596676559546,0.9970596676559546,0.9970354358421892,0.9970354358421892,0.9967089051750797,0.9991325460103333,0.9964046037300092,0.9974159653529368,0.9515353758981813
2015-02-04,0.9960308388519403,0.9985510268584313,0.9980596247575162,0.9968127179023379,1.001393844516664,0.9985510268584313,0.9985510268584313,0.9992013334014767,0.9992013334014767,0.9973887753771448,1.0007570192220576,0.9950545190863814,0.9981459546550706,0.9510776695214841
2015-02-05,0.9957554818196805,0.9949749502142479,0.9974099189251363,0.9941459148284016,0.9989380910764246,0.9949749502142479,0.9949749502142479,0.99582276810339,0.99582276810339,0.9940703311128151,0.9979136802089511,0.9904945575008517,0.9965849409662015,0.9476988332213252
2015-02-06,0.9965886347085468,0.995976524406254,0.9949600429529292,0.9930209080689733,0.9978595454387746,0.995976524406254,0.995976524406254,0.9951705570313158,0.9951705570313158,0.9965730440878121,1.0001739286453695,0.9928001020544097,0.9974668713418878,0.9492528243165314
2015-02-09,0.9970125321216485,0.9971147472348424,0.9952946935158103,0.992887778565824,0.9962627170267238,0.9971147472348424,0.9971147472348424,0.9943891121763334,0.9943891121763334,0.998406452833713,1.0014920337103743,0.9924563743129318,0.997307060356326,0.9491560914558679
2015-02-10,0.9964559406794666,0.9980934523782772,0.9977396865441392,0.9981429105739331,1.000012973538012,0.9980934523782772,0.9980934523782772,0.9975999578597945,0.9975999578597945,1.0012994145754133,1.0019258867464458,0.9925984657471301,0.9977515449979295,0.9499577249882241
2015-02-11,0.9964483077791214,0.9976625982217248,0.997847705388743,0.9982399662802687,0.9992914558728144,0.9976625982217248,0.9976625982217248,0.997169316733559,0.997169316733559,1.0002331940418383,1.0019992632392212,0.9914817602894547,0.9982373569711059,0.950214898221937
2015-02-12,0.9959332385846738,0.9981157433456416,0.997075168614068,0.9981641133602323,0.9995531197882941,0.9981157433456416,0.9981157433456416,0.9976222378056757,0.9976222378056757,1.0011592249950112,1.0026626960517577,0.9906033277050372,0.9990598195861766,0.9514970179745794
2015-02-13,0.9965196910833692,1.0017525007960386,0.9964536725137422,1.0020702750481396,1.00352495266307,1.0017525007960386,1.0017525007960386,1.001257197107951,1.001257197107951,1.0057446955504843,1.0057472356698915,0.9960302262720259,1.0015418889919,0.9540785471084019
2015-02-16,0.9960247941587913,1.002577313025481,0.9968602892643705,1.0026430619867883,1.005004616899809,1.002577313025481,1.002577313025481,1.002081601519555,1.002081601519555,1.0062413288789127,1.0060303709514729,0.9983236700068251,1.0015890530625615,0.9531473086549461
2015-02-18,0.9956525024432868,1.00494252927862,0.9968217169571272,1.004605105110508,1.0071376847098843,1.00494252927862,1.00494252927862,1.0044456483218245,1.0044456483218245,1.0093590823603829,1.00797880994304,1.0000856060587555,1.0026048496875661,0.9545537054382678
2015-02-19,0.9963681381332453,1.0054097395068884,0.9974293749177614,1.0050156023702876,1.008275669093405,1.0054097395068884,1.0054097395068884,1.0049126275439821,1.0049126275439821,1.0104876186756622,1.007591958146214,1.0014423977159002,1.002973964125139,0.9543562112814685
2015-02-20,0.9970684738806698,1.0052933254494771,0.9981273524212836,1.0039981567407743,1.0076498573585748,1.0052933254494771,1.0052933254494771,1.0047962710460099,1.0047962710460099,1.0105658045291874,1.0067485367806832,1.0016363531749533,1.002972657603461,0.9537301968023449
2015-02-23,0.997969132809809,1.0064576062890986,0.9974962750557838,1.0034507860735202,1.008736927396547,1.0064576062890986,1.0064576062890986,1.0059599762218887,1.0059599762218887,1.0126831648284376,1.0068395379176691,1.002730930002813,1.0043666422810775,0.9543166317187959
2015-02-24,0.9977742865959591,1.0082765896693193,0.9962786430394924,1.0039815902570581,1.008372072420197,1.0082765896693193,1.0082765896693193,1.0077780602290847,1.0077780602290847,1.0147458505155427,1.0079046566678416,1.0028842843248609,1.0048419470727392,0.9579707035888178
2015-02-25,0.99816710675931,1.0078054123785543,0.996457667703614,1.003755117511395,1.0080778947999318,1.0078054123785543,1.0078054123785543,1.0073071159058935,1.0073071159058935,1.0150168839064766,1.0077364811522647,1.0041660162340373,1.0042744359081222,0.9579795076033961
2015-02-26,0.9984068133154703,1.0078765084427164,0.9975390243411194,1.0039183330945618,1.0081736287844356,1.0078765084427164,1.0078765084427164,1.0073781768175178,1.0073781768175178,1.0155617957732548,1.0075857827661225,1.0035881688607573,1.003971433289215,0.9576706862616792
2015-02-27,0.9980326452832504,1.010079332904446,0.9960487794187545,1.0053271351736133,1.0098656892538003,1.010079332904446,1.010079332904446,1.0095799121209181,1.0095799121209181,1.0182923454785133,1.0104482314002612,1.0050540650600701,1.0063449240474702,0.9608281519754788
2015-03-02,0.994841771227709,1.008318416512889,0.9923002932975358,1.0077422099331437,1.0089617159320765,1.008318416512889,1.008318416512889,1.0078198663919073,1.0078198663919073,1.0197031113327533,1.0109860328782145,1.0048530542470582,1.008792864021335,0.9598508152876023
2015-03-03,0.9937105618600531,1.0078272894387217,0.9928267366200589,1.008001598826496,1.0061379399763184,1.0078272894387217,1.0078272894387217,1.007328982149229,1.007328982149229,1.0190647717724448,1.0109407012176301,1.005019384784329,1.007985092664851,0.9593692971874506
2015-03-04,0.994565358677429,1.0082470516464905,0.9923978120027043,1.0089958206213583,1.00618630762674,1.0082470516464905,1.0082470516464905,1.0077485368109529,1.0077485368109529,1.019335254238688,1.0113604849004167,1.0048634757062542,1.0087562559005199,0.9631264350202927
2015-03-05,0.993510128787113,1.0106014625408648,0.9927389197438583,1.0098645880141577,1.0092083811423866,1.0106014625408648,1.0106014625408648,1.0101017835970287,1.0101017835970287,1.0217192697879682,1.0113548414630453,1.0076128193235225,1.0099132379608045,0.9613738588227437
